0,T_int,26.01,T_ext_1,28.18,T_ext_2,29.04,Film_Coefficient,0.036,Density,7.87E-09,Specific_Heat,4.86E+08,Thermal_Conductivity,51.9,Radius,15
10,T_int,25.87,T_ext_1,28.61,T_ext_2,29.33,Film_Coefficient,0.036,Density,7.87E-09,Specific_Heat,4.86E+08,Thermal_Conductivity,51.9,Radius,15
20,T_int,26.01,T_ext_1,31.08,T_ext_2,32.25,Film_Coefficient,0.036,Density,7.87E-09,Specific_Heat,4.86E+08,Thermal_Conductivity,51.9,Radius,15
30,T_int,27.02,T_ext_1,36.24,T_ext_2,38.18,Film_Coefficient,0.036,Density,7.87E-09,Specific_Heat,4.86E+08,Thermal_Conductivity,51.9,Radius,15
40,T_int,27.74,T_ext_1,41.38,T_ext_2,44.48,Film_Coefficient,0.036,Density,7.87E-09,Specific_Heat,4.86E+08,Thermal_Conductivity,51.9,Radius,15
50,T_int,28.18,T_ext_1,46.7,T_ext_2,49.94,Film_Coefficient,0.036,Density,7.87E-09,Specific_Heat,4.86E+08,Thermal_Conductivity,51.9,Radius,15
60,T_int,29.33,T_ext_1,53.11,T_ext_2,55.34,Film_Coefficient,0.036,Density,7.87E-09,Specific_Heat,4.86E+08,Thermal_Conductivity,51.9,Radius,15
70,T_int,30.5,T_ext_1,59.41,T_ext_2,60.32,Film_Coefficient,0.036,Density,7.87E-09,Specific_Heat,4.86E+08,Thermal_Conductivity,51.9,Radius,15
80,T_int,31.37,T_ext_1,63.5,T_ext_2,64.07,Film_Coefficient,0.036,Density,7.87E-09,Specific_Heat,4.86E+08,Thermal_Conductivity,51.9,Radius,15
90,T_int,32.25,T_ext_1,66.81,T_ext_2,67.21,Film_Coefficient,0.036,Density,7.87E-09,Specific_Heat,4.86E+08,Thermal_Conductivity,51.9,Radius,15
100,T_int,32.69,T_ext_1,68.21,T_ext_2,68.01,Film_Coefficient,0.036,Density,7.87E-09,Specific_Heat,4.86E+08,Thermal_Conductivity,51.9,Radius,15
110,T_int,33.13,T_ext_1,69.44,T_ext_2,67.81,Film_Coefficient,0.036,Density,7.87E-09,Specific_Heat,4.86E+08,Thermal_Conductivity,51.9,Radius,15
120,T_int,33.42,T_ext_1,69.65,T_ext_2,67.21,Film_Coefficient,0.036,Density,7.87E-09,Specific_Heat,4.86E+08,Thermal_Conductivity,51.9,Radius,15
130,T_int,33.72,T_ext_1,69.44,T_ext_2,66.21,Film_Coefficient,0.036,Density,7.87E-09,Specific_Heat,4.86E+08,Thermal_Conductivity,51.9,Radius,15
140,T_int,34.16,T_ext_1,69.44,T_ext_2,65.82,Film_Coefficient,0.036,Density,7.87E-09,Specific_Heat,4.86E+08,Thermal_Conductivity,51.9,Radius,15
150,T_int,34.6,T_ext_1,69.23,T_ext_2,64.84,Film_Coefficient,0.036,Density,7.87E-09,Specific_Heat,4.86E+08,Thermal_Conductivity,51.9,Radius,15
161,T_int,35.05,T_ext_1,68.62,T_ext_2,64.84,Film_Coefficient,0.036,Density,7.87E-09,Specific_Heat,4.86E+08,Thermal_Conductivity,51.9,Radius,15
171,T_int,35.34,T_ext_1,68.62,T_ext_2,64.46,Film_Coefficient,0.036,Density,7.87E-09,Specific_Heat,4.86E+08,Thermal_Conductivity,51.9,Radius,15
181,T_int,35.2,T_ext_1,68.21,T_ext_2,63.69,Film_Coefficient,0.036,Density,7.87E-09,Specific_Heat,4.86E+08,Thermal_Conductivity,51.9,Radius,15
191,T_int,36.24,T_ext_1,67.01,T_ext_2,63.31,Film_Coefficient,0.036,Density,7.87E-09,Specific_Heat,4.86E+08,Thermal_Conductivity,51.9,Radius,15
201,T_int,36.09,T_ext_1,66.81,T_ext_2,63.31,Film_Coefficient,0.036,Density,7.87E-09,Specific_Heat,4.86E+08,Thermal_Conductivity,51.9,Radius,15
211,T_int,36.39,T_ext_1,66.41,T_ext_2,62.74,Film_Coefficient,0.036,Density,7.87E-09,Specific_Heat,4.86E+08,Thermal_Conductivity,51.9,Radius,15
221,T_int,36.54,T_ext_1,66.21,T_ext_2,62.18,Film_Coefficient,0.036,Density,7.87E-09,Specific_Heat,4.86E+08,Thermal_Conductivity,51.9,Radius,15
231,T_int,37.13,T_ext_1,65.82,T_ext_2,62.18,Film_Coefficient,0.036,Density,7.87E-09,Specific_Heat,4.86E+08,Thermal_Conductivity,51.9,Radius,15
241,T_int,37.43,T_ext_1,65.82,T_ext_2,62.18,Film_Coefficient,0.036,Density,7.87E-09,Specific_Heat,4.86E+08,Thermal_Conductivity,51.9,Radius,15
251,T_int,37.28,T_ext_1,65.82,T_ext_2,62.18,Film_Coefficient,0.036,Density,7.87E-09,Specific_Heat,4.86E+08,Thermal_Conductivity,51.9,Radius,15
261,T_int,37.88,T_ext_1,66.02,T_ext_2,61.99,Film_Coefficient,0.036,Density,7.87E-09,Specific_Heat,4.86E+08,Thermal_Conductivity,51.9,Radius,15
271,T_int,38.18,T_ext_1,66.02,T_ext_2,62.18,Film_Coefficient,0.036,Density,7.87E-09,Specific_Heat,4.86E+08,Thermal_Conductivity,51.9,Radius,15
281,T_int,38.49,T_ext_1,65.62,T_ext_2,61.99,Film_Coefficient,0.036,Density,7.87E-09,Specific_Heat,4.86E+08,Thermal_Conductivity,51.9,Radius,15
291,T_int,38.64,T_ext_1,66.02,T_ext_2,61.8,Film_Coefficient,0.036,Density,7.87E-09,Specific_Heat,4.86E+08,Thermal_Conductivity,51.9,Radius,15
301,T_int,38.94,T_ext_1,65.82,T_ext_2,61.62,Film_Coefficient,0.036,Density,7.87E-09,Specific_Heat,4.86E+08,Thermal_Conductivity,51.9,Radius,15
311,T_int,39.09,T_ext_1,65.82,T_ext_2,61.62,Film_Coefficient,0.036,Density,7.87E-09,Specific_Heat,4.86E+08,Thermal_Conductivity,51.9,Radius,15
321,T_int,39.55,T_ext_1,65.82,T_ext_2,61.8,Film_Coefficient,0.036,Density,7.87E-09,Specific_Heat,4.86E+08,Thermal_Conductivity,51.9,Radius,15
331,T_int,39.55,T_ext_1,65.82,T_ext_2,61.62,Film_Coefficient,0.036,Density,7.87E-09,Specific_Heat,4.86E+08,Thermal_Conductivity,51.9,Radius,15
341,T_int,39.85,T_ext_1,66.21,T_ext_2,61.8,Film_Coefficient,0.036,Density,7.87E-09,Specific_Heat,4.86E+08,Thermal_Conductivity,51.9,Radius,15
351,T_int,40.15,T_ext_1,66.02,T_ext_2,61.8,Film_Coefficient,0.036,Density,7.87E-09,Specific_Heat,4.86E+08,Thermal_Conductivity,51.9,Radius,15
361,T_int,40.46,T_ext_1,66.41,T_ext_2,61.8,Film_Coefficient,0.036,Density,7.87E-09,Specific_Heat,4.86E+08,Thermal_Conductivity,51.9,Radius,15
371,T_int,40.77,T_ext_1,66.21,T_ext_2,61.99,Film_Coefficient,0.036,Density,7.87E-09,Specific_Heat,4.86E+08,Thermal_Conductivity,51.9,Radius,15
381,T_int,41.07,T_ext_1,65.62,T_ext_2,61.8,Film_Coefficient,0.036,Density,7.87E-09,Specific_Heat,4.86E+08,Thermal_Conductivity,51.9,Radius,15
391,T_int,41.07,T_ext_1,65.43,T_ext_2,61.43,Film_Coefficient,0.036,Density,7.87E-09,Specific_Heat,4.86E+08,Thermal_Conductivity,51.9,Radius,15
401,T_int,41.23,T_ext_1,65.82,T_ext_2,61.25,Film_Coefficient,0.036,Density,7.87E-09,Specific_Heat,4.86E+08,Thermal_Conductivity,51.9,Radius,15
411,T_int,41.38,T_ext_1,65.62,T_ext_2,61.06,Film_Coefficient,0.036,Density,7.87E-09,Specific_Heat,4.86E+08,Thermal_Conductivity,51.9,Radius,15
421,T_int,41.84,T_ext_1,65.62,T_ext_2,61.8,Film_Coefficient,0.036,Density,7.87E-09,Specific_Heat,4.86E+08,Thermal_Conductivity,51.9,Radius,15
431,T_int,41.99,T_ext_1,65.62,T_ext_2,61.62,Film_Coefficient,0.036,Density,7.87E-09,Specific_Heat,4.86E+08,Thermal_Conductivity,51.9,Radius,15
441,T_int,42.15,T_ext_1,65.43,T_ext_2,61.06,Film_Coefficient,0.036,Density,7.87E-09,Specific_Heat,4.86E+08,Thermal_Conductivity,51.9,Radius,15
451,T_int,42.46,T_ext_1,65.62,T_ext_2,60.88,Film_Coefficient,0.036,Density,7.87E-09,Specific_Heat,4.86E+08,Thermal_Conductivity,51.9,Radius,15
461,T_int,42.77,T_ext_1,65.62,T_ext_2,61.25,Film_Coefficient,0.036,Density,7.87E-09,Specific_Heat,4.86E+08,Thermal_Conductivity,51.9,Radius,15
471,T_int,42.77,T_ext_1,65.04,T_ext_2,61.25,Film_Coefficient,0.036,Density,7.87E-09,Specific_Heat,4.86E+08,Thermal_Conductivity,51.9,Radius,15
481,T_int,43.08,T_ext_1,65.04,T_ext_2,61.25,Film_Coefficient,0.036,Density,7.87E-09,Specific_Heat,4.86E+08,Thermal_Conductivity,51.9,Radius,15
491,T_int,43.08,T_ext_1,65.04,T_ext_2,61.06,Film_Coefficient,0.036,Density,7.87E-09,Specific_Heat,4.86E+08,Thermal_Conductivity,51.9,Radius,15
501,T_int,43.39,T_ext_1,64.84,T_ext_2,61.06,Film_Coefficient,0.036,Density,7.87E-09,Specific_Heat,4.86E+08,Thermal_Conductivity,51.9,Radius,15
511,T_int,43.23,T_ext_1,64.27,T_ext_2,60.69,Film_Coefficient,0.036,Density,7.87E-09,Specific_Heat,4.86E+08,Thermal_Conductivity,51.9,Radius,15
521,T_int,43.55,T_ext_1,64.84,T_ext_2,60.69,Film_Coefficient,0.036,Density,7.87E-09,Specific_Heat,4.86E+08,Thermal_Conductivity,51.9,Radius,15
531,T_int,43.86,T_ext_1,64.46,T_ext_2,60.14,Film_Coefficient,0.036,Density,7.87E-09,Specific_Heat,4.86E+08,Thermal_Conductivity,51.9,Radius,15
541,T_int,43.86,T_ext_1,64.65,T_ext_2,60.88,Film_Coefficient,0.036,Density,7.87E-09,Specific_Heat,4.86E+08,Thermal_Conductivity,51.9,Radius,15
551,T_int,44.17,T_ext_1,64.65,T_ext_2,60.69,Film_Coefficient,0.036,Density,7.87E-09,Specific_Heat,4.86E+08,Thermal_Conductivity,51.9,Radius,15
561,T_int,44.33,T_ext_1,64.65,T_ext_2,60.88,Film_Coefficient,0.036,Density,7.87E-09,Specific_Heat,4.86E+08,Thermal_Conductivity,51.9,Radius,15
571,T_int,44.8,T_ext_1,64.65,T_ext_2,60.88,Film_Coefficient,0.036,Density,7.87E-09,Specific_Heat,4.86E+08,Thermal_Conductivity,51.9,Radius,15
581,T_int,44.64,T_ext_1,64.65,T_ext_2,60.51,Film_Coefficient,0.036,Density,7.87E-09,Specific_Heat,4.86E+08,Thermal_Conductivity,51.9,Radius,15
591,T_int,44.64,T_ext_1,64.46,T_ext_2,60.69,Film_Coefficient,0.036,Density,7.87E-09,Specific_Heat,4.86E+08,Thermal_Conductivity,51.9,Radius,15
601,T_int,44.96,T_ext_1,64.27,T_ext_2,60.51,Film_Coefficient,0.036,Density,7.87E-09,Specific_Heat,4.86E+08,Thermal_Conductivity,51.9,Radius,15
611,T_int,45.11,T_ext_1,64.46,T_ext_2,60.69,Film_Coefficient,0.036,Density,7.87E-09,Specific_Heat,4.86E+08,Thermal_Conductivity,51.9,Radius,15
621,T_int,45.43,T_ext_1,64.27,T_ext_2,60.69,Film_Coefficient,0.036,Density,7.87E-09,Specific_Heat,4.86E+08,Thermal_Conductivity,51.9,Radius,15
631,T_int,45.43,T_ext_1,64.07,T_ext_2,60.51,Film_Coefficient,0.036,Density,7.87E-09,Specific_Heat,4.86E+08,Thermal_Conductivity,51.9,Radius,15
641,T_int,45.59,T_ext_1,64.27,T_ext_2,60.51,Film_Coefficient,0.036,Density,7.87E-09,Specific_Heat,4.86E+08,Thermal_Conductivity,51.9,Radius,15
651,T_int,45.91,T_ext_1,64.27,T_ext_2,60.51,Film_Coefficient,0.036,Density,7.87E-09,Specific_Heat,4.86E+08,Thermal_Conductivity,51.9,Radius,15
661,T_int,45.75,T_ext_1,64.46,T_ext_2,60.51,Film_Coefficient,0.036,Density,7.87E-09,Specific_Heat,4.86E+08,Thermal_Conductivity,51.9,Radius,15
671,T_int,46.06,T_ext_1,64.07,T_ext_2,60.51,Film_Coefficient,0.036,Density,7.87E-09,Specific_Heat,4.86E+08,Thermal_Conductivity,51.9,Radius,15
681,T_int,45.91,T_ext_1,63.69,T_ext_2,60.32,Film_Coefficient,0.036,Density,7.87E-09,Specific_Heat,4.86E+08,Thermal_Conductivity,51.9,Radius,15
691,T_int,46.38,T_ext_1,64.07,T_ext_2,60.32,Film_Coefficient,0.036,Density,7.87E-09,Specific_Heat,4.86E+08,Thermal_Conductivity,51.9,Radius,15
701,T_int,46.7,T_ext_1,63.88,T_ext_2,60.69,Film_Coefficient,0.036,Density,7.87E-09,Specific_Heat,4.86E+08,Thermal_Conductivity,51.9,Radius,15
711,T_int,46.86,T_ext_1,64.07,T_ext_2,60.88,Film_Coefficient,0.036,Density,7.87E-09,Specific_Heat,4.86E+08,Thermal_Conductivity,51.9,Radius,15
721,T_int,47.02,T_ext_1,64.07,T_ext_2,60.69,Film_Coefficient,0.036,Density,7.87E-09,Specific_Heat,4.86E+08,Thermal_Conductivity,51.9,Radius,15
731,T_int,46.86,T_ext_1,63.88,T_ext_2,60.69,Film_Coefficient,0.036,Density,7.87E-09,Specific_Heat,4.86E+08,Thermal_Conductivity,51.9,Radius,15
741,T_int,47.34,T_ext_1,64.46,T_ext_2,60.69,Film_Coefficient,0.036,Density,7.87E-09,Specific_Heat,4.86E+08,Thermal_Conductivity,51.9,Radius,15
751,T_int,47.34,T_ext_1,64.07,T_ext_2,60.69,Film_Coefficient,0.036,Density,7.87E-09,Specific_Heat,4.86E+08,Thermal_Conductivity,51.9,Radius,15
761,T_int,47.5,T_ext_1,63.88,T_ext_2,60.51,Film_Coefficient,0.036,Density,7.87E-09,Specific_Heat,4.86E+08,Thermal_Conductivity,51.9,Radius,15
772,T_int,47.5,T_ext_1,64.07,T_ext_2,60.69,Film_Coefficient,0.036,Density,7.87E-09,Specific_Heat,4.86E+08,Thermal_Conductivity,51.9,Radius,15
782,T_int,47.66,T_ext_1,63.5,T_ext_2,60.32,Film_Coefficient,0.036,Density,7.87E-09,Specific_Heat,4.86E+08,Thermal_Conductivity,51.9,Radius,15
